0,0,0,0,0,0,0,0,0,20
1.5628e-06,3.1256e-06,9.3769e-06,2.5005e-05,6.2513e-05,0.00015003,0.00035007,0.00080016,0.0018004,19.996
3.1256e-06,6.2513e-06,1.8754e-05,5.001e-05,0.00012503,0.00030006,0.00070014,0.0016003,0.0036007,19.992
4.6884e-06,9.3769e-06,2.8131e-05,7.5015e-05,0.00018754,0.00045009,0.0010502,0.0024005,0.0054011,19.988
6.2513e-06,1.2503e-05,3.7508e-05,0.00010002,0.00025005,0.00060012,0.0014003,0.0032006,0.0072014,19.984
7.8141e-06,1.5628e-05,4.6884e-05,0.00012503,0.00031256,0.00075015,0.0017504,0.0040008,0.0090018,19.98
9.3769e-06,1.8754e-05,5.6261e-05,0.00015003,0.00037508,0.00090018,0.0021004,0.004801,0.010802,19.976
1.094e-05,2.1879e-05,6.5638e-05,0.00017504,0.00043759,0.0010502,0.0024505,0.0056011,0.012603,19.972
1.2503e-05,2.5005e-05,7.5015e-05,0.00020004,0.0005001,0.0012002,0.0028006,0.0064013,0.014403,19.968
1.4065e-05,2.8131e-05,8.4392e-05,0.00022505,0.00056261,0.0013503,0.0031506,0.0072014,0.016203,19.964
1.5628e-05,3.1256e-05,9.3769e-05,0.00025005,0.00062513,0.0015003,0.0035007,0.0080016,0.018004,19.96
1.7191e-05,3.4382e-05,0.00010315,0.00027506,0.00068764,0.0016503,0.0038508,0.0088018,0.019804,19.956
1.8754e-05,3.7508e-05,0.00011252,0.00030006,0.00075015,0.0018004,0.0042008,0.0096019,0.021604,19.952
2.0317e-05,4.0633e-05,0.0001219,0.00032507,0.00081266,0.0019504,0.0045509,0.010402,0.023405,19.948
2.1879e-05,4.3759e-05,0.00013128,0.00035007,0.00087518,0.0021004,0.004901,0.011202,0.025205,19.944
2.3442e-05,4.6884e-05,0.00014065,0.00037508,0.00093769,0.0022505,0.0052511,0.012002,0.027005,19.94
2.5005e-05,5.001e-05,0.00015003,0.00040008,0.0010002,0.0024005,0.0056011,0.012803,0.028806,19.936
2.6568e-05,5.3136e-05,0.00015941,0.00042509,0.0010627,0.0025505,0.0059512,0.013603,0.030606,19.932
2.8131e-05,5.6261e-05,0.00016878,0.00045009,0.0011252,0.0027005,0.0063013,0.014403,0.032406,19.928
2.9693e-05,5.9387e-05,0.00017816,0.0004751,0.0011877,0.0028506,0.0066513,0.015203,0.034207,19.924
3.1256e-05,6.2513e-05,0.00018754,0.0005001,0.0012503,0.0030006,0.0070014,0.016003,0.036007,19.92
3.2819e-05,6.5638e-05,0.00019691,0.00052511,0.0013128,0.0031506,0.0073515,0.016803,0.037808,19.916
3.4382e-05,6.8764e-05,0.00020629,0.00055011,0.0013753,0.0033007,0.0077015,0.017604,0.039608,19.912
3.5945e-05,7.1889e-05,0.00021567,0.00057512,0.0014378,0.0034507,0.0080516,0.018404,0.041408,19.908
3.7508e-05,7.5015e-05,0.00022505,0.00060012,0.0015003,0.0036007,0.0084017,0.019204,0.043209,19.904
3.907e-05,7.8141e-05,0.00023442,0.00062513,0.0015628,0.0037508,0.0087518,0.020004,0.045009,19.9
4.0633e-05,8.1266e-05,0.0002438,0.00065013,0.0016253,0.0039008,0.0091018,0.020804,0.046809,19.896
4.2196e-05,8.4392e-05,0.00025318,0.00067514,0.0016878,0.0040508,0.0094519,0.021604,0.04861,19.892
4.3759e-05,8.7518e-05,0.00026255,0.00070014,0.0017504,0.0042008,0.009802,0.022404,0.05041,19.888
4.5322e-05,9.0643e-05,0.00027193,0.00072515,0.0018129,0.0043509,0.010152,0.023205,0.05221,19.884
4.6884e-05,9.3769e-05,0.00028131,0.00075015,0.0018754,0.0045009,0.010502,0.024005,0.054011,19.88
4.8447e-05,9.6894e-05,0.00029068,0.00077516,0.0019379,0.0046509,0.010852,0.024805,0.055811,19.876
5.001e-05,0.00010002,0.00030006,0.00080016,0.0020004,0.004801,0.011202,0.025605,0.057612,19.872
5.1573e-05,0.00010315,0.00030944,0.00082517,0.0020629,0.004951,0.011552,0.026405,0.059412,19.868
5.3136e-05,0.00010627,0.00031881,0.00085017,0.0021254,0.005101,0.011902,0.027205,0.061212,19.864
5.4698e-05,0.0001094,0.00032819,0.00087518,0.0021879,0.0052511,0.012252,0.028006,0.063013,19.86
5.6261e-05,0.00011252,0.00033757,0.00090018,0.0022505,0.0054011,0.012603,0.028806,0.064813,19.856
5.7824e-05,0.00011565,0.00034694,0.00092519,0.002313,0.0055511,0.012953,0.029606,0.066613,19.852
5.9387e-05,0.00011877,0.00035632,0.00095019,0.0023755,0.0057011,0.013303,0.030406,0.068414,19.848
6.095e-05,0.0001219,0.0003657,0.0009752,0.002438,0.0058512,0.013653,0.031206,0.070214,19.844
6.2513e-05,0.00012503,0.00037508,0.0010002,0.0025005,0.0060012,0.014003,0.032006,0.072014,19.84
6.4075e-05,0.00012815,0.00038445,0.0010252,0.002563,0.0061512,0.014353,0.032807,0.073815,19.836
