0,1
0.00020008,1
0.00040024,1
0.00060048,1
0.0008008,1
0.0010012,1
0.0012017,1
0.0014022,1
0.0016029,1
0.0018036,1
0.0020044,1
0.0022053,1
0.0024062,1
0.0026073,1
0.0028084,1
0.0030096,1
0.0032109,0.99999
0.0034123,0.99999
0.0036137,0.99999
0.0038152,0.99999
0.0040168,0.99999
0.0042185,0.99999
0.0044203,0.99999
0.0046221,0.99999
0.0048241,0.99999
0.0050261,0.99999
0.0052282,0.99999
0.0054303,0.99999
0.0056326,0.99998
0.0058349,0.99998
0.0060373,0.99998
0.0062398,0.99998
0.0064424,0.99998
0.006645,0.99998
0.0068478,0.99998
0.0070506,0.99998
0.0072535,0.99997
0.0074565,0.99997
0.0076595,0.99997
0.0078627,0.99997
0.0080659,0.99997
0.0082692,0.99997
0.0084726,0.99996
0.008676,0.99996
0.0088796,0.99996
0.0090832,0.99996
0.0092869,0.99996
0.0094907,0.99995
0.0096946,0.99995
0.0098985,0.99995
0.010103,0.99995
0.010307,0.99995
0.010511,0.99994
0.010715,0.99994
0.010919,0.99994
0.011124,0.99994
0.011328,0.99994
0.011533,0.99993
0.011738,0.99993
0.011942,0.99993
0.012147,0.99993
0.012352,0.99992
0.012557,0.99992
0.012762,0.99992
0.012968,0.99992
0.013173,0.99991
0.013378,0.99991
0.013583,0.99991
0.013789,0.9999
0.013995,0.9999
0.0142,0.9999
0.014406,0.9999
0.014612,0.99989
0.014818,0.99989
0.015024,0.99989
0.01523,0.99988
0.015436,0.99988
0.015642,0.99988
0.015848,0.99987
0.016055,0.99987
0.016261,0.99987
0.016468,0.99986
0.016675,0.99986
0.016881,0.99986
0.017088,0.99985
0.017295,0.99985
0.017502,0.99985
0.017709,0.99984
0.017916,0.99984
0.018123,0.99984
0.018331,0.99983
0.018538,0.99983
0.018745,0.99982
0.018953,0.99982
0.019161,0.99982
0.019368,0.99981
0.019576,0.99981
0.019784,0.9998
0.019992,0.9998
0.0202,0.9998
0.020408,0.99979
0.020616,0.99979
0.020825,0.99978
0.021033,0.99978
0.021241,0.99977
0.02145,0.99977
0.021659,0.99977
0.021867,0.99976
0.022076,0.99976
0.022285,0.99975
0.022494,0.99975
0.022703,0.99974
0.022912,0.99974
0.023121,0.99973
0.02333,0.99973
0.02354,0.99972
0.023749,0.99972
0.023959,0.99971
0.024168,0.99971
0.024378,0.9997
0.024588,0.9997
0.024798,0.99969
0.025008,0.99969
0.025218,0.99968
0.025428,0.99968
0.025638,0.99967
0.025848,0.99967
0.026058,0.99966
0.026269,0.99965
0.026479,0.99965
0.02669,0.99964
0.026901,0.99964
0.027111,0.99963
0.027322,0.99963
0.027533,0.99962
0.027744,0.99962
0.027955,0.99961
0.028167,0.9996
0.028378,0.9996
0.028589,0.99959
0.028801,0.99959
0.029012,0.99958
0.029224,0.99957
0.029435,0.99957
0.029647,0.99956
0.029859,0.99955
0.030071,0.99955
0.030283,0.99954
0.030495,0.99953
0.030707,0.99953
0.030919,0.99952
0.031132,0.99952
0.031344,0.99951
0.031557,0.9995
0.031769,0.9995
0.031982,0.99949
0.032195,0.99948
0.032408,0.99947
0.032621,0.99947
0.032834,0.99946
0.033047,0.99945
0.03326,0.99945
0.033473,0.99944
0.033686,0.99943
0.0339,0.99943
0.034113,0.99942
0.034327,0.99941
0.034541,0.9994
0.034754,0.9994
0.034968,0.99939
0.035182,0.99938
0.035396,0.99937
0.03561,0.99937
0.035824,0.99936
0.036039,0.99935
0.036253,0.99934
0.036468,0.99933
0.036682,0.99933
0.036897,0.99932
0.037111,0.99931
0.037326,0.9993
0.037541,0.9993
0.037756,0.99929
0.037971,0.99928
0.038186,0.99927
0.038401,0.99926
0.038617,0.99925
0.038832,0.99925
0.039047,0.99924
0.039263,0.99923
0.039478,0.99922
0.039694,0.99921
0.03991,0.9992
0.040126,0.99919
0.040342,0.99919
0.040558,0.99918
0.040774,0.99917
0.04099,0.99916
0.041206,0.99915
0.041423,0.99914
0.041639,0.99913
0.041856,0.99912
0.042072,0.99911
0.042289,0.99911
0.042506,0.9991
0.042723,0.99909
0.04294,0.99908
0.043157,0.99907
0.043374,0.99906
0.043591,0.99905
0.043808,0.99904
0.044026,0.99903
0.044243,0.99902
0.044461,0.99901
0.044678,0.999
0.044896,0.99899
0.045114,0.99898
0.045332,0.99897
0.04555,0.99896
0.045768,0.99895
0.045986,0.99894
0.046204,0.99893
0.046423,0.99892
0.046641,0.99891
0.046859,0.9989
0.047078,0.99889
0.047297,0.99888
0.047515,0.99887
0.047734,0.99886
0.047953,0.99885
0.048172,0.99884
0.048391,0.99883
0.04861,0.99882
0.04883,0.99881
0.049049,0.9988
0.049268,0.99879
0.049488,0.99877
0.049707,0.99876
0.049927,0.99875
0.050147,0.99874
0.050367,0.99873
0.050587,0.99872
0.050807,0.99871
0.051027,0.9987
0.051247,0.99869
0.051467,0.99867
0.051688,0.99866
0.051908,0.99865
0.052129,0.99864
0.052349,0.99863
0.05257,0.99862
0.052791,0.99861
0.053012,0.99859
0.053232,0.99858
0.053454,0.99857
0.053675,0.99856
0.053896,0.99855
0.054117,0.99853
0.054338,0.99852
0.05456,0.99851
0.054782,0.9985
0.055003,0.99849
0.055225,0.99847
0.055447,0.99846
0.055669,0.99845
0.055891,0.99844
0.056113,0.99842
0.056335,0.99841
0.056557,0.9984
0.056779,0.99839
0.057002,0.99837
0.057224,0.99836
0.057447,0.99835
0.057669,0.99834
0.057892,0.99832
0.058115,0.99831
0.058338,0.9983
0.058561,0.99828
0.058784,0.99827
0.059007,0.99826
0.05923,0.99824
0.059454,0.99823
0.059677,0.99822
0.059901,0.9982
0.060124,0.99819
0.060348,0.99818
0.060572,0.99816
0.060796,0.99815
0.06102,0.99814
0.061244,0.99812
0.061468,0.99811
0.061692,0.9981
0.061916,0.99808
0.062141,0.99807
0.062365,0.99805
0.06259,0.99804
0.062814,0.99803
0.063039,0.99801
0.063264,0.998
0.063489,0.99798
0.063714,0.99797
0.063939,0.99795
0.064164,0.99794
0.064389,0.99792
0.064614,0.99791
0.06484,0.9979
0.065065,0.99788
0.065291,0.99787
0.065517,0.99785
0.065742,0.99784
0.065968,0.99782
0.066194,0.99781
0.06642,0.99779
0.066646,0.99778
0.066872,0.99776
0.067099,0.99775
0.067325,0.99773
0.067551,0.99772
0.067778,0.9977
0.068005,0.99769
0.068231,0.99767
0.068458,0.99765
0.068685,0.99764
0.068912,0.99762
0.069139,0.99761
0.069366,0.99759
0.069593,0.99758
0.069821,0.99756
0.070048,0.99754
0.070276,0.99753
0.070503,0.99751
0.070731,0.9975
0.070958,0.99748
0.071186,0.99746
0.071414,0.99745
0.071642,0.99743
0.07187,0.99741
0.072098,0.9974
0.072327,0.99738
0.072555,0.99736
0.072783,0.99735
0.073012,0.99733
0.073241,0.99731
0.073469,0.9973
0.073698,0.99728
0.073927,0.99726
0.074156,0.99725
0.074385,0.99723
0.074614,0.99721
0.074843,0.9972
0.075073,0.99718
0.075302,0.99716
0.075531,0.99714
0.075761,0.99713
0.075991,0.99711
0.07622,0.99709
0.07645,0.99707
0.07668,0.99706
0.07691,0.99704
0.07714,0.99702
0.07737,0.997
0.077601,0.99698
0.077831,0.99697
0.078061,0.99695
0.078292,0.99693
0.078522,0.99691
0.078753,0.99689
0.078984,0.99688
0.079215,0.99686
0.079446,0.99684
0.079677,0.99682
0.079908,0.9968
0.080139,0.99678
0.08037,0.99677
0.080602,0.99675
0.080833,0.99673
0.081065,0.99671
0.081296,0.99669
0.081528,0.99667
0.08176,0.99665
0.081992,0.99663
0.082224,0.99661
0.082456,0.99659
0.082688,0.99658
0.08292,0.99656
0.083153,0.99654
0.083385,0.99652
0.083618,0.9965
0.08385,0.99648
0.084083,0.99646
0.084316,0.99644
0.084549,0.99642
0.084782,0.9964
0.085015,0.99638
0.085248,0.99636
0.085481,0.99634
0.085714,0.99632
0.085948,0.9963
0.086181,0.99628
0.086415,0.99626
0.086648,0.99624
0.086882,0.99622
0.087116,0.9962
0.08735,0.99618
0.087584,0.99616
0.087818,0.99614
0.088052,0.99612
0.088286,0.9961
0.088521,0.99607
0.088755,0.99605
0.08899,0.99603
0.089224,0.99601
0.089459,0.99599
0.089694,0.99597
0.089929,0.99595
0.090164,0.99593
0.090399,0.99591
0.090634,0.99588
0.090869,0.99586
0.091104,0.99584
0.09134,0.99582
0.091575,0.9958
0.091811,0.99578
0.092046,0.99575
0.092282,0.99573
0.092518,0.99571
0.092754,0.99569
0.09299,0.99567
0.093226,0.99564
0.093462,0.99562
0.093698,0.9956
0.093935,0.99558
0.094171,0.99556
0.094408,0.99553
0.094644,0.99551
0.094881,0.99549
0.095118,0.99547
0.095355,0.99544
0.095592,0.99542
0.095829,0.9954
0.096066,0.99537
0.096303,0.99535
0.096541,0.99533
0.096778,0.99531
0.097015,0.99528
0.097253,0.99526
0.097491,0.99524
0.097729,0.99521
0.097966,0.99519
0.098204,0.99517
0.098442,0.99514
0.09868,0.99512
