0,0,0,0,10
5.001e-05,0.00010002,0.00030006,0.00080016,9.998
0.00010002,0.00020004,0.00060012,0.0016003,9.996
0.00015003,0.00030006,0.00090018,0.0024005,9.994
0.00020004,0.00040008,0.0012002,0.0032006,9.992
0.00025005,0.0005001,0.0015003,0.0040008,9.99
0.00030006,0.00060012,0.0018004,0.004801,9.988
0.00035007,0.00070014,0.0021004,0.0056011,9.986
0.00040008,0.00080016,0.0024005,0.0064013,9.984
0.00045009,0.00090018,0.0027005,0.0072014,9.982
0.0005001,0.0010002,0.0030006,0.0080016,9.98
0.00055011,0.0011002,0.0033007,0.0088018,9.978
0.00060012,0.0012002,0.0036007,0.0096019,9.976
0.00065013,0.0013003,0.0039008,0.010402,9.974
0.00070014,0.0014003,0.0042008,0.011202,9.972
0.00075015,0.0015003,0.0045009,0.012002,9.97
0.00080016,0.0016003,0.004801,0.012803,9.968
0.00085017,0.0017003,0.005101,0.013603,9.966
0.00090018,0.0018004,0.0054011,0.014403,9.964
0.00095019,0.0019004,0.0057011,0.015203,9.962
0.0010002,0.0020004,0.0060012,0.016003,9.96
0.0010502,0.0021004,0.0063013,0.016803,9.958
0.0011002,0.0022004,0.0066013,0.017604,9.956
0.0011502,0.0023005,0.0069014,0.018404,9.954
0.0012002,0.0024005,0.0072014,0.019204,9.952
0.0012503,0.0025005,0.0075015,0.020004,9.95
0.0013003,0.0026005,0.0078016,0.020804,9.948
0.0013503,0.0027005,0.0081016,0.021604,9.946
0.0014003,0.0028006,0.0084017,0.022404,9.944
0.0014503,0.0029006,0.0087017,0.023205,9.942
0.0015003,0.0030006,0.0090018,0.024005,9.94
0.0015503,0.0031006,0.0093019,0.024805,9.938
0.0016003,0.0032006,0.0096019,0.025605,9.936
0.0016503,0.0033007,0.009902,0.026405,9.934
0.0017003,0.0034007,0.010202,0.027205,9.932
0.0017504,0.0035007,0.010502,0.028006,9.93
0.0018004,0.0036007,0.010802,0.028806,9.928
0.0018504,0.0037007,0.011102,0.029606,9.926
0.0019004,0.0038008,0.011402,0.030406,9.924
0.0019504,0.0039008,0.011702,0.031206,9.922
0.0020004,0.0040008,0.012002,0.032006,9.92
0.0020504,0.0041008,0.012302,0.032807,9.918
0.0021004,0.0042008,0.012603,0.033607,9.916
0.0021504,0.0043009,0.012903,0.034407,9.914
0.0022004,0.0044009,0.013203,0.035207,9.912
0.0022505,0.0045009,0.013503,0.036007,9.91
0.0023005,0.0046009,0.013803,0.036807,9.908
0.0023505,0.0047009,0.014103,0.037608,9.906
0.0024005,0.004801,0.014403,0.038408,9.904
0.0024505,0.004901,0.014703,0.039208,9.902
0.0025005,0.005001,0.015003,0.040008,9.9
0.0025505,0.005101,0.015303,0.040808,9.898
0.0026005,0.005201,0.015603,0.041608,9.896
0.0026505,0.0053011,0.015903,0.042408,9.894
0.0027005,0.0054011,0.016203,0.043209,9.892
0.0027506,0.0055011,0.016503,0.044009,9.89
0.0028006,0.0056011,0.016803,0.044809,9.888
0.0028506,0.0057011,0.017103,0.045609,9.886
0.0029006,0.0058012,0.017403,0.046409,9.884
0.0029506,0.0059012,0.017704,0.047209,9.882
0.0030006,0.0060012,0.018004,0.04801,9.88
0.0030506,0.0061012,0.018304,0.04881,9.878
0.0031006,0.0062012,0.018604,0.04961,9.876
0.0031506,0.0063013,0.018904,0.05041,9.874
0.0032006,0.0064013,0.019204,0.05121,9.872
0.0032507,0.0065013,0.019504,0.05201,9.87
0.0033007,0.0066013,0.019804,0.052811,9.868
0.0033507,0.0067013,0.020104,0.053611,9.866
0.0034007,0.0068014,0.020404,0.054411,9.864
0.0034507,0.0069014,0.020704,0.055211,9.862
0.0035007,0.0070014,0.021004,0.056011,9.86
0.0035507,0.0071014,0.021304,0.056811,9.858
