0,0,0,0,0,0,0,0,0,20
0.23959,0,0,0,0,0,0,0,0,19.575
0.8594,0,0,0,0,0,0,0,0,18.307
0,0.23959,0,0,0,0,0,0,0,19.575
0.23959,0.23959,0,0,0,0,0,0,0,19.15
0.8594,0.23959,0,0,0,0,0,0,0,17.882
0,0.8594,0,0,0,0,0,0,0,18.307
0.23959,0.8594,0,0,0,0,0,0,0,17.882
0.8594,0.8594,0,0,0,0,0,0,0,16.614
0,0,0.23959,0,0,0,0,0,0,19.575
0.23959,0,0.23959,0,0,0,0,0,0,19.15
0.8594,0,0.23959,0,0,0,0,0,0,17.882
0,0.23959,0.23959,0,0,0,0,0,0,19.15
0.23959,0.23959,0.23959,0,0,0,0,0,0,18.726
0.8594,0.23959,0.23959,0,0,0,0,0,0,17.457
0,0.8594,0.23959,0,0,0,0,0,0,17.882
0.23959,0.8594,0.23959,0,0,0,0,0,0,17.457
0.8594,0.8594,0.23959,0,0,0,0,0,0,16.189
0,0,0.8594,0,0,0,0,0,0,18.307
0.23959,0,0.8594,0,0,0,0,0,0,17.882
0.8594,0,0.8594,0,0,0,0,0,0,16.614
0,0.23959,0.8594,0,0,0,0,0,0,17.882
0.23959,0.23959,0.8594,0,0,0,0,0,0,17.457
0.8594,0.23959,0.8594,0,0,0,0,0,0,16.189
0,0.8594,0.8594,0,0,0,0,0,0,16.614
0.23959,0.8594,0.8594,0,0,0,0,0,0,16.189
0.8594,0.8594,0.8594,0,0,0,0,0,0,14.921
0,0,0,0.23959,0,0,0,0,0,19.575
0.23959,0,0,0.23959,0,0,0,0,0,19.15
0.8594,0,0,0.23959,0,0,0,0,0,17.882
0,0.23959,0,0.23959,0,0,0,0,0,19.15
0.23959,0.23959,0,0.23959,0,0,0,0,0,18.726
0.8594,0.23959,0,0.23959,0,0,0,0,0,17.457
0,0.8594,0,0.23959,0,0,0,0,0,17.882
0.23959,0.8594,0,0.23959,0,0,0,0,0,17.457
0.8594,0.8594,0,0.23959,0,0,0,0,0,16.189
0,0,0.23959,0.23959,0,0,0,0,0,19.15
0.23959,0,0.23959,0.23959,0,0,0,0,0,18.726
0.8594,0,0.23959,0.23959,0,0,0,0,0,17.457
0,0.23959,0.23959,0.23959,0,0,0,0,0,18.726
0.23959,0.23959,0.23959,0.23959,0,0,0,0,0,18.301
0.8594,0.23959,0.23959,0.23959,0,0,0,0,0,17.033
0,0.8594,0.23959,0.23959,0,0,0,0,0,17.457
0.23959,0.8594,0.23959,0.23959,0,0,0,0,0,17.033
0.8594,0.8594,0.23959,0.23959,0,0,0,0,0,15.764
0,0,0.8594,0.23959,0,0,0,0,0,17.882
0.23959,0,0.8594,0.23959,0,0,0,0,0,17.457
0.8594,0,0.8594,0.23959,0,0,0,0,0,16.189
0,0.23959,0.8594,0.23959,0,0,0,0,0,17.457
0.23959,0.23959,0.8594,0.23959,0,0,0,0,0,17.033
0.8594,0.23959,0.8594,0.23959,0,0,0,0,0,15.764
0,0.8594,0.8594,0.23959,0,0,0,0,0,16.189
0.23959,0.8594,0.8594,0.23959,0,0,0,0,0,15.764
0.8594,0.8594,0.8594,0.23959,0,0,0,0,0,14.496
0,0,0,0.8594,0,0,0,0,0,18.307
0.23959,0,0,0.8594,0,0,0,0,0,17.882
0.8594,0,0,0.8594,0,0,0,0,0,16.614
0,0.23959,0,0.8594,0,0,0,0,0,17.882
0.23959,0.23959,0,0.8594,0,0,0,0,0,17.457
0.8594,0.23959,0,0.8594,0,0,0,0,0,16.189
0,0.8594,0,0.8594,0,0,0,0,0,16.614
0.23959,0.8594,0,0.8594,0,0,0,0,0,16.189
0.8594,0.8594,0,0.8594,0,0,0,0,0,14.921
0,0,0.23959,0.8594,0,0,0,0,0,17.882
0.23959,0,0.23959,0.8594,0,0,0,0,0,17.457
0.8594,0,0.23959,0.8594,0,0,0,0,0,16.189
0,0.23959,0.23959,0.8594,0,0,0,0,0,17.457
0.23959,0.23959,0.23959,0.8594,0,0,0,0,0,17.033
0.8594,0.23959,0.23959,0.8594,0,0,0,0,0,15.764
0,0.8594,0.23959,0.8594,0,0,0,0,0,16.189
