0,0,0,8
0,0,0.20677,7.9952
0,0,0.42748,7.9797
0,0,0.66259,7.9511
0,0,0.91234,7.907
0,0,1.1767,7.8446
0,0,1.4552,7.7611
0,0,1.747,7.6534
0,0,2.0505,7.5183
0,0,2.3635,7.3532
0,0,2.6833,7.1554
0,0,3.0062,6.9234
0,0,3.3282,6.6564
0,0,3.6447,6.3549
0,0,3.951,6.0206
0,0,4.2426,5.6569
0,0,4.5155,5.268
0,0,4.7661,4.8596
0,0,4.9923,4.4376
0,0,5.1926,4.0083
0,0,5.3666,3.5777
0,0,5.5149,3.1514
0,0,5.6388,2.7339
0,0,5.74,2.3293
0,0,5.8209,1.9403
0,0,5.8835,1.5689
0,0,5.9302,1.2165
0,0,5.9633,0.88345
0,0,5.9848,0.56998
0,0,5.9964,0.2757
0,0,6,0
0,0.13785,0,7.9952
0,0.14268,0.21401,7.9898
0,0.14764,0.44293,7.9727
0,0.15272,0.68724,7.9415
0,0.15787,0.9472,7.8934
0,0.16303,1.2227,7.8253
0,0.16813,1.5132,7.7341
0,0.1731,1.8175,7.6163
0,0.17782,2.1339,7.4685
0,0.1822,2.4596,7.2878
0,0.1861,2.7915,7.0717
0,0.18941,3.1252,6.8186
0,0.19201,3.4561,6.5282
0,0.1938,3.7791,6.2016
0,0.19472,4.0891,5.8415
0,0.19472,4.3811,5.4521
0,0.1938,4.6512,5.0388
0,0.19201,4.8962,4.6081
0,0.18941,5.1139,4.1669
0,0.1861,5.3038,3.7219
0,0.1822,5.4659,3.2795
0,0.17782,5.6014,2.8451
0,0.1731,5.7122,2.4234
0,0.16813,5.8006,2.0176
0,0.16303,5.869,1.6303
0,0.15787,5.92,1.2629
0,0.15272,5.9561,0.91632
0,0.14764,5.9795,0.59057
0,0.14268,5.9924,0.28535
0,0.13785,5.9964,0
0,0.28499,0,7.9797
0,0.29529,0.22146,7.9727
0,0.30589,0.45883,7.9531
0,0.31672,0.71263,7.9181
0,0.32769,0.98308,7.8646
0,0.33867,1.27,7.7893
0,0.34948,1.5727,7.6886
0,0.35994,1.8897,7.5587
0,0.3698,2.2188,7.396
0,0.37881,2.557,7.1974
0,0.38669,2.9002,6.9605
0,0.39318,3.2437,6.684
0,0.39801,3.5821,6.3682
0,0.401,3.9098,6.0151
0,0.40202,4.2212,5.6282
0,0.401,4.5113,5.213
0,0.39801,4.7762,4.7762
0,0.39318,5.013,4.325
0,0.38669,5.2204,3.8669
0,0.37881,5.3981,3.4093
0,0.3698,5.547,2.9584
0,0.35994,5.669,2.5196
0,0.34948,5.7664,2.0969
0,0.33867,5.842,1.6933
0,0.32769,5.8985,1.3108
0,0.31672,5.9386,0.95017
0,0.30589,5.9648,0.61178
0,0.29529,5.9795,0.29529
0,0.28499,5.9848,0
0,0.44173,0,7.9511
0,0.45816,0.22908,7.9415
0,0.47508,0.47508,7.9181
0,0.49237,0.73855,7.8779
0,0.50983,1.0197,7.8174
0,0.52725,1.3181,7.733
0,0.54433,1.633,7.6206
0,0.56072,1.9625,7.4763
0,0.57602,2.3041,7.2962
0,0.58977,2.654,7.0772
0,0.60151,3.0075,6.8171
0,0.61078,3.3593,6.515
0,0.61721,3.7033,6.1721
0,0.62051,4.0333,5.7914
0,0.62051,4.3435,5.3777
0,0.61721,4.6291,4.9377
0,0.61078,4.8863,4.4791
0,0.60151,5.1128,4.01
0,0.58977,5.3079,3.5386
0,0.57602,5.4722,3.0721
0,0.56072,5.6072,2.6167
0,0.54433,5.7155,2.1773
0,0.52725,5.7997,1.7575
0,0.50983,5.8631,1.3595
0,0.49237,5.9084,0.98473
0,0.47508,5.9386,0.63345
0,0.45816,5.9561,0.30544
0,0.44173,5.9633,0
0,0.60823,0,7.907
0,0.63147,0.2368,7.8934
0,0.65539,0.49154,7.8646
0,0.67977,0.76475,7.8174
0,0.70436,1.0565,7.748
0,0.72878,1.3665,7.6522
0,0.75258,1.6933,7.5258
0,0.7752,2.0349,7.3644
0,0.79603,2.3881,7.1643
0,0.81438,2.7485,6.9222
0,0.82956,3.1109,6.6365
0,0.84094,3.4689,6.3071
0,0.848,3.816,5.936
0,0.85039,4.1457,5.5275
0,0.848,4.452,5.088
0,0.84094,4.7303,4.6252
0,0.82956,4.9774,4.1478
0,0.81438,5.1917,3.6647
0,0.79603,5.3732,3.1841
0,0.7752,5.5233,2.7132
0,0.75258,5.6443,2.2577
0,0.72878,5.7391,1.822
0,0.70436,5.811,1.4087
0,0.67977,5.8631,1.0197
0,0.65539,5.8985,0.65539
0,0.63147,5.92,0.31573
0,0.60823,5.9302,0
0,0.78446,0,7.8446
0,0.81514,0.24454,7.8253
0,0.84667,0.508,7.7893
0,0.87875,0.79087,7.733
0,0.91098,1.0932,7.6522
0,0.94281,1.4142,7.5425
0,0.97358,1.7525,7.3992
0,1.0025,2.1053,7.2181
0,1.0287,2.4689,6.9951
0,1.0512,2.8382,6.7275
0,1.069,3.2071,6.4143
0,1.0815,3.5689,6.0563
0,1.0879,3.9163,5.6569
0,1.0879,4.2426,5.2217
0,1.0815,4.5422,4.7585
0,1.069,4.8107,4.2762
0,1.0512,5.0456,3.7842
0,1.0287,5.2463,3.2918
0,1.0025,5.4136,2.807
0,0.97358,5.5494,2.3366
0,0.94281,5.6569,1.8856
0,0.91098,5.7391,1.4576
0,0.87875,5.7997,1.0545
0,0.84667,5.842,0.67733
0,0.81514,5.869,0.32606
0,0.78446,5.8835,0
0,0.97014,0,7.7611
0,1.0088,0.2522,7.7341
0,1.0484,0.52422,7.6886
0,1.0887,0.8165,7.6206
0,1.1289,1.1289,7.5258
0,1.1683,1.4604,7.3992
0,1.206,1.8091,7.2363
0,1.241,2.1718,7.0324
0,1.272,2.544,6.784
0,1.2978,2.92,6.4889
0,1.3172,3.2929,6.1468
0,1.3292,3.6554,5.76
0,1.3333,4,5.3333
0,1.3292,4.32,4.8739
0,1.3172,4.6101,4.3906
0,1.2978,4.8666,3.8933
0,1.272,5.088,3.392
0,1.241,5.2743,2.8957
0,1.206,5.4272,2.4121
0,1.1683,5.5494,1.9472
0,1.1289,5.6443,1.5052
0,1.0887,5.7155,1.0887
0,1.0484,5.7664,0.69896
0,1.0088,5.8006,0.33627
0,0.97014,5.8209,0
0,1.1646,0,7.6534
0,1.2117,0.25965,7.6163
0,1.2598,0.53991,7.5587
0,1.3084,0.84108,7.4763
0,1.3566,1.1628,7.3644
0,1.4035,1.5038,7.2181
0,1.4478,1.8615,7.0324
0,1.4882,2.2323,6.8031
0,1.523,2.6109,6.5271
0,1.5508,2.9908,6.2031
0,1.5702,3.3646,5.832
0,1.5801,3.7246,5.4176
0,1.5801,4.0632,4.9661
0,1.5702,4.374,4.4862
0,1.5508,4.6523,3.9877
0,1.523,4.8954,3.4811
0,1.4882,5.1023,2.9764
0,1.4478,5.2743,2.482
0,1.4035,5.4136,2.005
0,1.3566,5.5233,1.5504
0,1.3084,5.6072,1.1214
0,1.2598,5.669,0.71987
0,1.2117,5.7122,0.34619
0,1.1646,5.74,0
0,1.367,0,7.5183
0,1.4226,0.26673,7.4685
0,1.4792,0.5547,7.396
0,1.536,0.86403,7.2962
0,1.5921,1.194,7.1643
0,1.6459,1.543,6.9951
0,1.696,1.908,6.784
0,1.7406,2.2845,6.5271
0,1.7778,2.6667,6.2222
0,1.8059,3.0474,5.8691
0,1.8234,3.4188,5.4701
0,1.8293,3.773,5.0306
0,1.8234,4.1026,4.5584
0,1.8059,4.4018,4.0632
0,1.7778,4.6667,3.5556
0,1.7406,4.8954,3.046
0,1.696,5.088,2.544
0,1.6459,5.2463,2.0574
0,1.5921,5.3732,1.5921
0,1.536,5.4722,1.152
0,1.4792,5.547,0.7396
0,1.4226,5.6014,0.35564
0,1.367,5.6388,0
0,1.5757,0,7.3532
0,1.6398,0.27329,7.2878
0,1.7046,0.56822,7.1974
0,1.7693,0.88465,7.0772
0,1.8324,1.2216,6.9222
0,1.8921,1.5768,6.7275
0,1.9467,1.9467,6.4889
0,1.9939,2.3262,6.2031
0,2.0316,2.7088,5.8691
0,2.058,3.087,5.488
0,2.0716,3.4526,5.0638
0,2.0716,3.7979,4.6035
0,2.058,4.116,4.116
0,2.0316,4.4018,3.6117
0,1.9939,4.6523,3.1016
0,1.9467,4.8666,2.5955
0,1.8921,5.0456,2.1024
0,1.8324,5.1917,1.6288
0,1.7693,5.3079,1.1795
0,1.7046,5.3981,0.75762
0,1.6398,5.4659,0.36439
0,1.5757,5.5149,0
0,1.7889,0,7.1554
0,1.861,0.27915,7.0717
0,1.9335,0.58004,6.9605
0,2.005,0.90226,6.8171
0,2.0739,1.2443,6.6365
0,2.1381,1.6036,6.4143
0,2.1953,1.9758,6.1468
0,2.2431,2.3552,5.832
0,2.2792,2.7351,5.4701
0,2.3017,3.1074,5.0638
0,2.3094,3.4641,4.6188
0,2.3017,3.7979,4.1431
0,2.2792,4.1026,3.6467
0,2.2431,4.374,3.1403
0,2.1953,4.6101,2.6343
0,2.1381,4.8107,2.1381
0,2.0739,4.9774,1.6591
0,2.005,5.1128,1.203
0,1.9335,5.2204,0.77339
0,1.861,5.3038,0.37219
0,1.7889,5.3666,0
0,2.0041,0,6.9234
0,2.0835,0.28411,6.8186
0,2.1625,0.58977,6.684
0,2.2395,0.91618,6.515
0,2.3126,1.2614,6.3071
0,2.3792,1.6222,6.0563
0,2.4369,1.9939,5.76
0,2.4831,2.3702,5.4176
0,2.5153,2.744,5.0306
0,2.5319,3.1074,4.6035
0,2.5319,3.4526,4.1431
0,2.5153,3.773,3.6586
0,2.4831,4.0632,3.1603
0,2.4369,4.32,2.6585
0,2.3792,4.5422,2.163
0,2.3126,4.7303,1.6819
0,2.2395,4.8863,1.2216
0,2.1625,5.013,0.78636
0,2.0835,5.1139,0.37881
0,2.0041,5.1926,0
0,2.2188,0,6.6564
0,2.3041,0.28801,6.5282
0,2.3881,0.59702,6.3682
0,2.4689,0.92582,6.1721
0,2.544,1.272,5.936
0,2.6109,1.6318,5.6569
0,2.6667,2,5.3333
0,2.7088,2.3702,4.9661
0,2.7351,2.7351,4.5584
0,2.744,3.087,4.116
0,2.7351,3.4188,3.6467
0,2.7088,3.7246,3.1603
0,2.6667,4,2.6667
0,2.6109,4.2426,2.1757
0,2.544,4.452,1.696
0,2.4689,4.6291,1.2344
0,2.3881,4.7762,0.79603
0,2.3041,4.8962,0.38401
0,2.2188,4.9923,0
0,2.4298,0,6.3549
0,2.5194,0.2907,6.2016
0,2.6065,0.60151,6.0151
0,2.6889,0.93076,5.7914
0,2.7638,1.2756,5.5275
0,2.8284,1.6318,5.2217
0,2.88,1.9939,4.8739
0,2.916,2.3552,4.4862
0,2.9345,2.7088,4.0632
0,2.9345,3.0474,3.6117
0,2.916,3.3646,3.1403
0,2.88,3.6554,2.6585
0,2.8284,3.9163,2.1757
0,2.7638,4.1457,1.7008
0,2.6889,4.3435,1.241
0,2.6065,4.5113,0.80201
0,2.5194,4.6512,0.3876
0,2.4298,4.7661,0
0,2.634,0,6.0206
0,2.726,0.29208,5.8415
0,2.8141,0.60302,5.6282
0,2.8957,0.93076,5.3777
0,2.968,1.272,5.088
0,3.0281,1.6222,4.7585
0,3.0734,1.9758,4.3906
0,3.1016,2.3262,3.9877
0,3.1111,2.6667,3.5556
0,3.1016,2.9908,3.1016
0,3.0734,3.2929,2.6343
0,3.0281,3.5689,2.163
0,2.968,3.816,1.696
0,2.8957,4.0333,1.241
0,2.8141,4.2212,0.80403
0,2.726,4.3811,0.38943
0,2.634,4.5155,0
0,2.8284,0,5.6569
0,2.9208,0.29208,5.4521
0,3.0075,0.60151,5.213
0,3.0861,0.92582,4.9377
0,3.1535,1.2614,4.6252
0,3.2071,1.6036,4.2762
0,3.2444,1.9467,3.8933
0,3.2636,2.2845,3.4811
0,3.2636,2.6109,3.046
0,3.2444,2.92,2.5955
0,3.2071,3.2071,2.1381
0,3.1535,3.4689,1.6819
0,3.0861,3.7033,1.2344
0,3.0075,3.9098,0.80201
0,2.9208,4.0891,0.38943
