0,0.5
0.00010002,0.4999
0.00020004,0.4998
0.00030006,0.4997
0.00040008,0.4996
0.0005001,0.4995
0.00060012,0.4994
0.00070014,0.4993
0.00080016,0.4992
0.00090018,0.4991
0.0010002,0.499
0.0011002,0.4989
0.0012002,0.4988
0.0013003,0.4987
0.0014003,0.4986
0.0015003,0.4985
0.0016003,0.4984
0.0017003,0.4983
0.0018004,0.4982
0.0019004,0.4981
0.0020004,0.498
0.0021004,0.4979
0.0022004,0.4978
0.0023005,0.4977
0.0024005,0.4976
0.0025005,0.4975
0.0026005,0.4974
0.0027005,0.4973
0.0028006,0.4972
0.0029006,0.4971
0.0030006,0.497
0.0031006,0.4969
0.0032006,0.4968
0.0033007,0.4967
0.0034007,0.4966
0.0035007,0.4965
0.0036007,0.4964
0.0037007,0.4963
0.0038008,0.4962
0.0039008,0.4961
0.0040008,0.496
0.0041008,0.4959
0.0042008,0.4958
0.0043009,0.4957
0.0044009,0.4956
0.0045009,0.4955
0.0046009,0.4954
0.0047009,0.4953
0.004801,0.4952
0.004901,0.4951
0.005001,0.495
0.005101,0.4949
0.005201,0.4948
0.0053011,0.4947
0.0054011,0.4946
0.0055011,0.4945
0.0056011,0.4944
0.0057011,0.4943
0.0058012,0.4942
0.0059012,0.4941
0.0060012,0.494
0.0061012,0.4939
0.0062012,0.4938
0.0063013,0.4937
0.0064013,0.4936
0.0065013,0.4935
0.0066013,0.4934
0.0067013,0.4933
0.0068014,0.4932
0.0069014,0.4931
0.0070014,0.493
0.0071014,0.4929
0.0072014,0.4928
0.0073015,0.4927
0.0074015,0.4926
0.0075015,0.4925
0.0076015,0.4924
0.0077015,0.4923
0.0078016,0.4922
0.0079016,0.4921
0.0080016,0.492
0.0081016,0.4919
0.0082016,0.4918
0.0083017,0.4917
0.0084017,0.4916
0.0085017,0.4915
0.0086017,0.4914
0.0087017,0.4913
0.0088018,0.4912
0.0089018,0.4911
0.0090018,0.491
0.0091018,0.4909
0.0092018,0.4908
0.0093019,0.4907
0.0094019,0.4906
0.0095019,0.4905
0.0096019,0.4904
0.0097019,0.4903
0.009802,0.4902
0.009902,0.4901
0.010002,0.49
0.010102,0.4899
0.010202,0.4898
0.010302,0.4897
0.010402,0.4896
0.010502,0.4895
0.010602,0.4894
0.010702,0.4893
0.010802,0.4892
0.010902,0.4891
0.011002,0.489
0.011102,0.4889
0.011202,0.4888
0.011302,0.4887
0.011402,0.4886
0.011502,0.4885
0.011602,0.4884
0.011702,0.4883
0.011802,0.4882
0.011902,0.4881
0.012002,0.488
0.012102,0.4879
0.012202,0.4878
0.012302,0.4877
0.012402,0.4876
0.012503,0.4875
0.012603,0.4874
0.012703,0.4873
0.012803,0.4872
0.012903,0.4871
0.013003,0.487
0.013103,0.4869
0.013203,0.4868
0.013303,0.4867
0.013403,0.4866
0.013503,0.4865
0.013603,0.4864
0.013703,0.4863
0.013803,0.4862
0.013903,0.4861
0.014003,0.486
0.014103,0.4859
0.014203,0.4858
0.014303,0.4857
0.014403,0.4856
0.014503,0.4855
0.014603,0.4854
0.014703,0.4853
0.014803,0.4852
0.014903,0.4851
0.015003,0.485
0.015103,0.4849
0.015203,0.4848
0.015303,0.4847
0.015403,0.4846
0.015503,0.4845
0.015603,0.4844
0.015703,0.4843
0.015803,0.4842
0.015903,0.4841
0.016003,0.484
0.016103,0.4839
0.016203,0.4838
0.016303,0.4837
0.016403,0.4836
0.016503,0.4835
0.016603,0.4834
0.016703,0.4833
0.016803,0.4832
0.016903,0.4831
0.017003,0.483
0.017103,0.4829
0.017203,0.4828
0.017303,0.4827
0.017403,0.4826
0.017504,0.4825
0.017604,0.4824
0.017704,0.4823
0.017804,0.4822
0.017904,0.4821
0.018004,0.482
0.018104,0.4819
0.018204,0.4818
0.018304,0.4817
0.018404,0.4816
0.018504,0.4815
0.018604,0.4814
0.018704,0.4813
0.018804,0.4812
0.018904,0.4811
0.019004,0.481
0.019104,0.4809
0.019204,0.4808
0.019304,0.4807
0.019404,0.4806
0.019504,0.4805
0.019604,0.4804
0.019704,0.4803
0.019804,0.4802
0.019904,0.4801
0.020004,0.48
0.020104,0.4799
0.020204,0.4798
0.020304,0.4797
0.020404,0.4796
0.020504,0.4795
0.020604,0.4794
0.020704,0.4793
0.020804,0.4792
0.020904,0.4791
0.021004,0.479
0.021104,0.4789
0.021204,0.4788
0.021304,0.4787
0.021404,0.4786
0.021504,0.4785
0.021604,0.4784
0.021704,0.4783
0.021804,0.4782
0.021904,0.4781
0.022004,0.478
0.022104,0.4779
0.022204,0.4778
0.022304,0.4777
0.022404,0.4776
0.022505,0.4775
0.022605,0.4774
0.022705,0.4773
0.022805,0.4772
0.022905,0.4771
0.023005,0.477
0.023105,0.4769
0.023205,0.4768
0.023305,0.4767
0.023405,0.4766
0.023505,0.4765
0.023605,0.4764
0.023705,0.4763
0.023805,0.4762
0.023905,0.4761
0.024005,0.476
0.024105,0.4759
0.024205,0.4758
0.024305,0.4757
0.024405,0.4756
0.024505,0.4755
0.024605,0.4754
0.024705,0.4753
0.024805,0.4752
0.024905,0.4751
0.025005,0.47499
0.025105,0.47489
0.025205,0.47479
0.025305,0.47469
0.025405,0.47459
0.025505,0.47449
0.025605,0.47439
0.025705,0.47429
0.025805,0.47419
0.025905,0.47409
0.026005,0.47399
0.026105,0.47389
0.026205,0.47379
0.026305,0.47369
0.026405,0.47359
0.026505,0.47349
0.026605,0.47339
0.026705,0.47329
0.026805,0.47319
0.026905,0.47309
0.027005,0.47299
0.027105,0.47289
0.027205,0.47279
0.027305,0.47269
0.027405,0.47259
0.027506,0.47249
0.027606,0.47239
0.027706,0.47229
0.027806,0.47219
0.027906,0.47209
0.028006,0.47199
0.028106,0.47189
0.028206,0.47179
0.028306,0.47169
0.028406,0.47159
0.028506,0.47149
0.028606,0.47139
0.028706,0.47129
0.028806,0.47119
0.028906,0.47109
0.029006,0.47099
0.029106,0.47089
0.029206,0.47079
0.029306,0.47069
0.029406,0.47059
0.029506,0.47049
0.029606,0.47039
0.029706,0.47029
0.029806,0.47019
0.029906,0.47009
0.030006,0.46999
0.030106,0.46989
0.030206,0.46979
0.030306,0.46969
0.030406,0.46959
0.030506,0.46949
0.030606,0.46939
0.030706,0.46929
0.030806,0.46919
0.030906,0.46909
0.031006,0.46899
0.031106,0.46889
0.031206,0.46879
0.031306,0.46869
0.031406,0.46859
0.031506,0.46849
0.031606,0.46839
0.031706,0.46829
0.031806,0.46819
0.031906,0.46809
0.032006,0.46799
0.032106,0.46789
0.032206,0.46779
0.032306,0.46769
0.032406,0.46759
0.032507,0.46749
0.032607,0.46739
0.032707,0.46729
0.032807,0.46719
0.032907,0.46709
0.033007,0.46699
0.033107,0.46689
0.033207,0.46679
0.033307,0.46669
0.033407,0.46659
0.033507,0.46649
0.033607,0.46639
0.033707,0.46629
0.033807,0.46619
0.033907,0.46609
0.034007,0.46599
0.034107,0.46589
0.034207,0.46579
0.034307,0.46569
0.034407,0.46559
0.034507,0.46549
0.034607,0.46539
0.034707,0.46529
0.034807,0.46519
0.034907,0.46509
0.035007,0.46499
0.035107,0.46489
0.035207,0.46479
0.035307,0.46469
0.035407,0.46459
0.035507,0.46449
0.035607,0.46439
0.035707,0.46429
0.035807,0.46419
0.035907,0.46409
0.036007,0.46399
0.036107,0.46389
0.036207,0.46379
0.036307,0.46369
0.036407,0.46359
0.036507,0.46349
0.036607,0.46339
0.036707,0.46329
0.036807,0.46319
0.036907,0.46309
0.037007,0.46299
0.037107,0.46289
0.037207,0.46279
0.037307,0.46269
0.037407,0.46259
0.037508,0.46249
0.037608,0.46239
0.037708,0.46229
0.037808,0.46219
0.037908,0.46209
0.038008,0.46199
0.038108,0.46189
0.038208,0.46179
0.038308,0.46169
0.038408,0.46159
0.038508,0.46149
0.038608,0.46139
0.038708,0.46129
0.038808,0.46119
0.038908,0.46109
0.039008,0.46099
0.039108,0.46089
0.039208,0.46079
0.039308,0.46069
0.039408,0.46059
0.039508,0.46049
0.039608,0.46039
0.039708,0.46029
0.039808,0.46019
0.039908,0.46009
0.040008,0.45999
0.040108,0.45989
0.040208,0.45979
0.040308,0.45969
0.040408,0.45959
0.040508,0.45949
0.040608,0.45939
0.040708,0.45929
0.040808,0.45919
0.040908,0.45909
0.041008,0.45899
0.041108,0.45889
0.041208,0.45879
0.041308,0.45869
0.041408,0.45859
